round,method,dataset,num_clients,partition,dirichlet_alpha,task_id,task_start,task_end,global_test_loss,global_test_acc,task1_test_acc,task2_test_acc,forgetting_task1,forgetting_task2,bwt_task1,convergence_round_80,communication_cost_bytes_cum,model_bytes,sampled_clients_per_round,run_id,run_tag
13,fedavg,cifar10,50,dirichlet,0.1,2,0,0,3.7370580388069152,0.256,0.0,0.512,0.6676,-0.0672,-0.052,,156941200,241448,25,02af84d3bd4e,fedavg_cifar10_C50_dirichlet_a0.1
14,fedavg,cifar10,50,dirichlet,0.1,2,0,0,3.68257234518528,0.2897,0.0,0.5794,0.6676,-0.0674,-0.052,,169013600,241448,25,02af84d3bd4e,fedavg_cifar10_C50_dirichlet_a0.1
15,fedavg,cifar10,50,dirichlet,0.1,2,0,0,4.549443325090408,0.2983,0.0,0.5966,0.6676,-0.0171999999999999,-0.052,,181086000,241448,25,02af84d3bd4e,fedavg_cifar10_C50_dirichlet_a0.1
16,fedavg,cifar10,50,dirichlet,0.1,2,0,0,4.155358299255371,0.2211,0.0,0.4422,0.6676,0.1544,-0.052,,193158400,241448,25,02af84d3bd4e,fedavg_cifar10_C50_dirichlet_a0.1
17,fedavg,cifar10,50,dirichlet,0.1,2,0,0,4.572819778347015,0.3539,0.0,0.7078,0.6676,-0.1111999999999999,-0.052,,205230800,241448,25,02af84d3bd4e,fedavg_cifar10_C50_dirichlet_a0.1
18,fedavg,cifar10,50,dirichlet,0.1,2,0,0,4.807842813539505,0.3403,0.0,0.6806,0.6676,0.0272,-0.052,,217303200,241448,25,02af84d3bd4e,fedavg_cifar10_C50_dirichlet_a0.1
19,fedavg,cifar10,50,dirichlet,0.1,2,0,0,4.9545773494720455,0.3306,0.0,0.6612,0.6676,0.0465999999999999,-0.052,,229375600,241448,25,02af84d3bd4e,fedavg_cifar10_C50_dirichlet_a0.1
20,fedavg,cifar10,50,dirichlet,0.1,2,0,1,4.603038956618309,0.3622,0.0,0.7244,0.6676,-0.0166,-0.052,,241448000,241448,25,02af84d3bd4e,fedavg_cifar10_C50_dirichlet_a0.1
0,fedavg,fmnist,50,dirichlet,0.5,1,0,0,2.307141382789612,0.086,0.0016,0.1704,0.0,0.0,,,0,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
1,fedavg,fmnist,50,dirichlet,0.5,1,1,0,3.004347419333458,0.416,0.832,0.0,-0.8303999999999999,0.1704,0.8303999999999999,,11957200,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
2,fedavg,fmnist,50,dirichlet,0.5,1,0,0,4.146431858360767,0.4356,0.8712,0.0,-0.0392,0.1704,0.8695999999999999,,23914400,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
3,fedavg,fmnist,50,dirichlet,0.5,1,0,0,4.196112498879432,0.4452,0.8904,0.0,-0.0191999999999999,0.1704,0.8887999999999999,,35871600,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
4,fedavg,fmnist,50,dirichlet,0.5,1,0,0,4.480971324861049,0.4484,0.8968,0.0,-0.0064,0.1704,0.8952,,47828800,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
5,fedavg,fmnist,50,dirichlet,0.5,1,0,0,4.403626739811897,0.4493,0.8986,0.0,-0.0017999999999999,0.1704,0.8969999999999999,,59786000,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
6,fedavg,fmnist,50,dirichlet,0.5,1,0,0,4.618037775403261,0.4508,0.9016,0.0,-0.003,0.1704,0.8999999999999999,,71743200,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
7,fedavg,fmnist,50,dirichlet,0.5,1,0,0,4.530172766315937,0.4485,0.897,0.0,0.0045999999999999,0.1704,0.8954,,83700400,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
8,fedavg,fmnist,50,dirichlet,0.5,1,0,0,4.7528368739306925,0.4551,0.9102,0.0,-0.0086,0.1704,0.9086,,95657600,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
9,fedavg,fmnist,50,dirichlet,0.5,1,0,0,4.7883575660228725,0.4549,0.9098,0.0,0.0003999999999999,0.1704,0.9082,,107614800,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
10,fedavg,fmnist,50,dirichlet,0.5,1,0,1,4.819035931742191,0.4537,0.9074,0.0,0.0028,0.1704,0.9058,,119572000,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
11,fedavg,fmnist,50,dirichlet,0.5,2,1,0,5.705450836765766,0.4529,0.0,0.9058,0.9102,-0.7354,-0.0016,,131529200,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
12,fedavg,fmnist,50,dirichlet,0.5,2,0,0,8.229368373498321,0.4705,0.0,0.941,0.9102,-0.0351999999999999,-0.0016,,143486400,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
13,fedavg,fmnist,50,dirichlet,0.5,2,0,0,8.522024495077133,0.4744,0.0,0.9488,0.9102,-0.0078,-0.0016,,155443600,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
14,fedavg,fmnist,50,dirichlet,0.5,2,0,0,9.518120745255798,0.4725,0.0,0.945,0.9102,0.0038,-0.0016,,167400800,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
15,fedavg,fmnist,50,dirichlet,0.5,2,0,0,9.436586184874924,0.4797,0.0,0.9594,0.9102,-0.0106,-0.0016,,179358000,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
16,fedavg,fmnist,50,dirichlet,0.5,2,0,0,9.656365062058716,0.4789,0.0,0.9578,0.9102,0.0016,-0.0016,,191315200,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
17,fedavg,fmnist,50,dirichlet,0.5,2,0,0,9.892527332861722,0.4787,0.0,0.9574,0.9102,0.002,-0.0016,,203272400,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
18,fedavg,fmnist,50,dirichlet,0.5,2,0,0,10.203247609604896,0.4811,0.0,0.9622,0.9102,-0.0028,-0.0016,,215229600,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
19,fedavg,fmnist,50,dirichlet,0.5,2,0,0,10.210780655697732,0.4821,0.0,0.9642,0.9102,-0.0019999999999998,-0.0016,,227186800,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
20,fedavg,fmnist,50,dirichlet,0.5,2,0,1,10.4984139648661,0.482,0.0,0.964,0.9102,0.0001999999999999,-0.0016,,239144000,239144,25,042279e39333,fedavg_fmnist_C50_dirichlet_a0.5
0,fedavg,mnist,50,dirichlet,0.1,1,0,0,2.3002485538482667,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
1,fedavg,mnist,50,dirichlet,0.1,1,1,0,3.875053254508972,0.2328,0.4530064214827787,0.0,-0.4516442887721346,0.1738325447438798,0.4516442887721346,,11957200,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
2,fedavg,mnist,50,dirichlet,0.1,1,0,0,4.006036566734314,0.3856,0.750340533177661,0.0,-0.2973341116948823,0.1738325447438798,0.7489784004670169,,23914400,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
3,fedavg,mnist,50,dirichlet,0.1,1,0,0,5.193750557398796,0.4264,0.8297334111694882,0.0,-0.0793928779918271,0.1738325447438798,0.8283712784588441,,35871600,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
4,fedavg,mnist,50,dirichlet,0.1,1,0,0,6.705570937728882,0.3249,0.6322241681260946,0.0,0.1975092430433935,0.1738325447438798,0.6308620354154505,,47828800,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
5,fedavg,mnist,50,dirichlet,0.1,1,0,0,4.4202623437881465,0.3525,0.6859311150029188,0.0,0.1438022961665693,0.1738325447438798,0.6845689822922747,,59786000,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
6,fedavg,mnist,50,dirichlet,0.1,1,0,0,4.270583009338379,0.3955,0.7696049815139132,0.0,0.0601284296555749,0.1738325447438798,0.7682428488032691,,71743200,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
7,fedavg,mnist,50,dirichlet,0.1,1,0,0,5.520462400746346,0.4414,0.8589219692547189,0.0,-0.0291885580852306,0.1738325447438798,0.8575598365440747,,83700400,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
8,fedavg,mnist,50,dirichlet,0.1,1,0,0,6.395729878501221,0.4548,0.8849970811441915,0.0,-0.0260751118894726,0.1738325447438798,0.8836349484335474,,95657600,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
9,fedavg,mnist,50,dirichlet,0.1,1,0,0,6.413250397208985,0.4826,0.9390932087954856,0.0,-0.054096127651294,0.1738325447438798,0.9377310760848414,,107614800,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
10,fedavg,mnist,50,dirichlet,0.1,1,0,1,6.101577435779571,0.416,0.8094960108970617,0.0,0.1295971978984238,0.1738325447438798,0.8081338781864176,,119572000,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
11,fedavg,mnist,50,dirichlet,0.1,2,1,0,5.023619266223908,0.3494,0.0,0.7187821435918536,0.9390932087954856,-0.5449495988479737,-0.001362132710644,,131529200,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
12,fedavg,mnist,50,dirichlet,0.1,2,0,0,7.031805764615536,0.4196,0.0,0.8631968730713845,0.9390932087954856,-0.1444147294795309,-0.001362132710644,,143486400,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
13,fedavg,mnist,50,dirichlet,0.1,2,0,0,8.940506020009519,0.4104,0.0,0.8442707261880271,0.9390932087954856,0.0189261468833573,-0.001362132710644,,155443600,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
14,fedavg,mnist,50,dirichlet,0.1,2,0,0,9.24270818709135,0.4301,0.0,0.8847973667969553,0.9390932087954856,-0.0216004937255708,-0.001362132710644,,167400800,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
15,fedavg,mnist,50,dirichlet,0.1,2,0,0,9.3398352507364,0.4694,0.0,0.9656449290269492,0.9390932087954856,-0.0808475622299939,-0.001362132710644,,179358000,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
16,fedavg,mnist,50,dirichlet,0.1,2,0,0,10.473621852979155,0.4719,0.0,0.9707879037235136,0.9390932087954856,-0.0051429746965644,-0.001362132710644,,191315200,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
17,fedavg,mnist,50,dirichlet,0.1,2,0,0,10.591072986091673,0.4709,0.0,0.9687307138448878,0.9390932087954856,0.0020571898786257,-0.001362132710644,,203272400,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
18,fedavg,mnist,50,dirichlet,0.1,2,0,0,10.111853676486016,0.3643,0.0,0.7494342727833779,0.9390932087954856,0.2213536309401357,-0.001362132710644,,215229600,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
19,fedavg,mnist,50,dirichlet,0.1,2,0,0,9.008636872501672,0.4305,0.0,0.8856202427484057,0.9390932087954856,0.0851676609751079,-0.001362132710644,,227186800,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
20,fedavg,mnist,50,dirichlet,0.1,2,0,1,9.660561386448144,0.4347,0.0,0.894260440238634,0.9390932087954856,0.0765274634848796,-0.001362132710644,,239144000,239144,25,061ca0b8068a,fedavg_mnist_C50_dirichlet_a0.1
0,fedavg,fmnist,100,dirichlet,0.01,1,0,0,2.307141382789612,0.086,0.0016,0.1704,0.0,0.0,,,0,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
1,fedavg,fmnist,100,dirichlet,0.01,1,1,0,7.664618107795715,0.1,0.2,0.0,-0.1984,0.1704,0.1984,,23914400,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
2,fedavg,fmnist,100,dirichlet,0.01,1,0,0,4.547110802078247,0.1,0.2,0.0,0.0,0.1704,0.1984,,47828800,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
3,fedavg,fmnist,100,dirichlet,0.01,1,0,0,6.722882959747315,0.1,0.2,0.0,0.0,0.1704,0.1984,,71743200,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
4,fedavg,fmnist,100,dirichlet,0.01,1,0,0,4.562585317611695,0.1691,0.3382,0.0,-0.1382,0.1704,0.3366,,95657600,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
5,fedavg,fmnist,100,dirichlet,0.01,1,0,0,4.554206014633179,0.1,0.2,0.0,0.1382,0.1704,0.1984,,119572000,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
6,fedavg,fmnist,100,dirichlet,0.01,1,0,0,5.35323723564148,0.1326,0.2652,0.0,0.073,0.1704,0.2636,,143486400,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
7,fedavg,fmnist,100,dirichlet,0.01,1,0,0,7.375098508834839,0.1,0.2,0.0,0.1382,0.1704,0.1984,,167400800,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
8,fedavg,fmnist,100,dirichlet,0.01,1,0,0,2.706945968914032,0.1994,0.3988,0.0,-0.0605999999999999,0.1704,0.3972,,191315200,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
9,fedavg,fmnist,100,dirichlet,0.01,1,0,0,3.421869826412201,0.1897,0.3794,0.0,0.0193999999999999,0.1704,0.3778,,215229600,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
10,fedavg,fmnist,100,dirichlet,0.01,1,0,1,3.335520345878601,0.2843,0.5686,0.0,-0.1698,0.1704,0.567,,239144000,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
11,fedavg,fmnist,100,dirichlet,0.01,2,1,0,4.261406866455078,0.2306,0.0,0.4612,0.5686,-0.2908,-0.0016,,263058400,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
12,fedavg,fmnist,100,dirichlet,0.01,2,0,0,11.673262006378174,0.1,0.0,0.2,0.5686,0.2612,-0.0016,,286972800,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
13,fedavg,fmnist,100,dirichlet,0.01,2,0,0,3.0299812361717224,0.283,0.0,0.566,0.5686,-0.1047999999999999,-0.0016,,310887200,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
14,fedavg,fmnist,100,dirichlet,0.01,2,0,0,5.056004472970963,0.352,0.0,0.704,0.5686,-0.138,-0.0016,,334801600,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
15,fedavg,fmnist,100,dirichlet,0.01,2,0,0,8.391179344558715,0.2542,0.0,0.5084,0.5686,0.1956,-0.0016,,358716000,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
16,fedavg,fmnist,100,dirichlet,0.01,2,0,0,5.493603730583191,0.3624,0.0,0.7248,0.5686,-0.0208,-0.0016,,382630400,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
17,fedavg,fmnist,100,dirichlet,0.01,2,0,0,3.6158013078928,0.3751,0.0002,0.75,0.5684,-0.0252,-0.0014,,406544800,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
18,fedavg,fmnist,100,dirichlet,0.01,2,0,0,5.449502027320862,0.4191,0.0,0.8382,0.5686,-0.0881999999999999,-0.0016,,430459200,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
19,fedavg,fmnist,100,dirichlet,0.01,2,0,0,5.837184798192978,0.3685,0.001,0.736,0.5676,0.1021999999999999,-0.0006,,454373600,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
20,fedavg,fmnist,100,dirichlet,0.01,2,0,1,7.643081075286865,0.3109,0.0,0.6218,0.5686,0.2163999999999999,-0.0016,,478288000,239144,50,068e247460e6,fedavg_fmnist_C100_dirichlet_a0.01
0,flwf2,cifar10,50,dirichlet,0.1,1,0,0,2.3113226694107056,0.1002,0.052,0.1484,0.0,0.0,,,0,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
1,flwf2,cifar10,50,dirichlet,0.1,1,1,0,2.487926823234558,0.1344,0.2688,0.0,-0.2168,0.1484,0.2168,,12072400,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
2,flwf2,cifar10,50,dirichlet,0.1,1,0,0,3.0055177978515624,0.2581,0.5162,0.0,-0.2474,0.1484,0.4642,,24144800,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
3,flwf2,cifar10,50,dirichlet,0.1,1,0,0,3.490071624517441,0.2774,0.5548,0.0,-0.0385999999999999,0.1484,0.5027999999999999,,36217200,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
4,flwf2,cifar10,50,dirichlet,0.1,1,0,0,3.474780449962616,0.2685,0.537,0.0,0.0177999999999999,0.1484,0.485,,48289600,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
5,flwf2,cifar10,50,dirichlet,0.1,1,0,0,3.303318082237244,0.2527,0.5054,0.0,0.0494,0.1484,0.4533999999999999,,60362000,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
6,flwf2,cifar10,50,dirichlet,0.1,1,0,0,3.4847774742603304,0.3103,0.6206,0.0,-0.0658,0.1484,0.5686,,72434400,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
7,flwf2,cifar10,50,dirichlet,0.1,1,0,0,3.889603214263916,0.3289,0.6578,0.0,-0.0372,0.1484,0.6058,,84506800,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
8,flwf2,cifar10,50,dirichlet,0.1,1,0,0,4.127342789268494,0.2462,0.4924,0.0,0.1654,0.1484,0.4404,,96579200,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
9,flwf2,cifar10,50,dirichlet,0.1,1,0,0,3.60302281999588,0.3337,0.6674,0.0,-0.0095999999999999,0.1484,0.6154,,108651600,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
10,flwf2,cifar10,50,dirichlet,0.1,1,0,1,4.332989324188232,0.2896,0.5792,0.0,0.0881999999999999,0.1484,0.5272,,120724000,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
11,flwf2,cifar10,50,dirichlet,0.1,2,1,0,4.297253697395325,0.2895,0.579,0.0,0.0884,0.1484,0.5269999999999999,,132796400,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
12,flwf2,cifar10,50,dirichlet,0.1,2,0,0,4.263638050746918,0.2895,0.579,0.0,0.0884,0.1484,0.5269999999999999,,144868800,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
13,flwf2,cifar10,50,dirichlet,0.1,2,0,0,4.231045382404328,0.2896,0.5792,0.0,0.0881999999999999,0.1484,0.5272,,156941200,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
14,flwf2,cifar10,50,dirichlet,0.1,2,0,0,4.200178820228577,0.2896,0.5792,0.0,0.0881999999999999,0.1484,0.5272,,169013600,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
15,flwf2,cifar10,50,dirichlet,0.1,2,0,0,4.169155648708344,0.2897,0.5794,0.0,0.0879999999999999,0.1484,0.5274,,181086000,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
16,flwf2,cifar10,50,dirichlet,0.1,2,0,0,4.141519151306152,0.2894,0.5788,0.0,0.0886,0.1484,0.5267999999999999,,193158400,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
17,flwf2,cifar10,50,dirichlet,0.1,2,0,0,4.114752518081665,0.2892,0.5784,0.0,0.0889999999999999,0.1484,0.5264,,205230800,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
18,flwf2,cifar10,50,dirichlet,0.1,2,0,0,4.082737237262726,0.2892,0.5784,0.0,0.0889999999999999,0.1484,0.5264,,217303200,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
19,flwf2,cifar10,50,dirichlet,0.1,2,0,0,4.054346655750274,0.2892,0.5784,0.0,0.0889999999999999,0.1484,0.5264,,229375600,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
20,flwf2,cifar10,50,dirichlet,0.1,2,0,1,4.023943878030777,0.2892,0.5784,0.0,0.0889999999999999,0.1484,0.5264,,241448000,241448,25,09a5e13e5157,flwf2_cifar10_C50_dirichlet_a0.1
0,fedavg,mnist,10,dirichlet,1.0,1,0,0,2.300247758102417,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
1,fedavg,mnist,10,dirichlet,1.0,1,1,0,7.63459294046195,0.5095,0.9914380229616656,0.0,-0.9900758902510216,0.1738325447438798,0.9900758902510216,,2391440,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
2,fedavg,mnist,10,dirichlet,1.0,1,0,0,8.543494093057426,0.5113,0.9949406499318934,0.0,-0.0035026269702276,0.1738325447438798,0.9935785172212492,,4782880,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
3,fedavg,mnist,10,dirichlet,1.0,1,0,0,9.249242845832825,0.5124,0.997081144191477,0.0,-0.0021404942595836,0.1738325447438798,0.9957190114808327,,7174320,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
4,fedavg,mnist,10,dirichlet,1.0,1,0,0,10.197472027154593,0.5125,0.9972757345787118,0.0,-0.0001945903872347,0.1738325447438798,0.9959136018680677,,9565760,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
5,fedavg,mnist,10,dirichlet,1.0,1,0,0,10.120121440418,0.5124,0.997081144191477,0.0,0.0001945903872347,0.1738325447438798,0.9957190114808327,,11957200,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
6,fedavg,mnist,10,dirichlet,1.0,1,0,0,10.962654018940183,0.5127,0.9976649153531816,0.0,-0.0003891807744698,0.1738325447438798,0.9963027826425376,,14348640,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
7,fedavg,mnist,10,dirichlet,1.0,1,0,0,10.388226997211838,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,16740080,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
8,fedavg,mnist,10,dirichlet,1.0,1,0,0,10.600554308611354,0.5125,0.9972757345787118,0.0,0.0003891807744698,0.1738325447438798,0.9959136018680677,,19131520,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
9,fedavg,mnist,10,dirichlet,1.0,1,0,0,10.810020802817222,0.5121,0.9964973730297724,0.0,0.0011675423234092,0.1738325447438798,0.9951352403191284,,21522960,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
10,fedavg,mnist,10,dirichlet,1.0,1,0,1,11.07732045359799,0.5123,0.996886553804242,0.0,0.0007783615489395,0.1738325447438798,0.995524421093598,,23914400,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
11,fedavg,mnist,10,dirichlet,1.0,2,1,0,10.11259883254543,0.4794,0.0,0.9862168278132072,0.9976649153531816,-0.8123842830693273,-0.001362132710644,,26305840,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
12,fedavg,mnist,10,dirichlet,1.0,2,0,0,13.963938234514895,0.4805,0.0,0.9884797366796956,0.9976649153531816,-0.0022629088664883,-0.001362132710644,,28697280,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
13,fedavg,mnist,10,dirichlet,1.0,2,0,0,14.071884743778464,0.4824,0.0,0.9923883974490846,0.9976649153531816,-0.003908660769389,-0.001362132710644,,31088720,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
14,fedavg,mnist,10,dirichlet,1.0,2,0,0,13.661923632439311,0.4826,0.0,0.9927998354248098,0.9976649153531816,-0.0004114379757251,-0.001362132710644,,33480160,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
15,fedavg,mnist,10,dirichlet,1.0,2,0,0,15.132579183690046,0.4824,0.0,0.9923883974490846,0.9976649153531816,0.0004114379757251,-0.001362132710644,,35871600,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
16,fedavg,mnist,10,dirichlet,1.0,2,0,0,14.485349784288047,0.483,0.0,0.99362271137626,0.9976649153531816,-0.0008228759514502,-0.001362132710644,,38263040,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
17,fedavg,mnist,10,dirichlet,1.0,2,0,0,14.067550195201562,0.4829,0.0,0.9934169923883974,0.9976649153531816,0.0002057189878625,-0.001362132710644,,40654480,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
18,fedavg,mnist,10,dirichlet,1.0,2,0,0,14.8793778546635,0.4829,0.0,0.9934169923883974,0.9976649153531816,0.0002057189878625,-0.001362132710644,,43045920,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
19,fedavg,mnist,10,dirichlet,1.0,2,0,0,15.185843905930184,0.4828,0.0,0.9932112734005348,0.9976649153531816,0.0004114379757251,-0.001362132710644,,45437360,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
20,fedavg,mnist,10,dirichlet,1.0,2,0,1,15.30734884674906,0.4833,0.0,0.9942398683398478,0.9976649153531816,-0.0006171569635877,-0.001362132710644,,47828800,239144,5,0b51b215c2f2,fedavg_mnist_C10_dirichlet_a1.0
0,fedavg,fmnist,100,dirichlet,0.1,1,0,0,2.307141382789612,0.086,0.0016,0.1704,0.0,0.0,,,0,239144,50,0b5cba04b62c,fedavg_fmnist_C100_dirichlet_a0.1
1,fedavg,fmnist,100,dirichlet,0.1,1,1,0,2.731188685035705,0.2302,0.4604,0.0,-0.4588,0.1704,0.4588,,23914400,239144,50,0b5cba04b62c,fedavg_fmnist_C100_dirichlet_a0.1
2,fedavg,fmnist,100,dirichlet,0.1,1,0,0,3.1141532013177877,0.3285,0.657,0.0,-0.1966,0.1704,0.6554,,47828800,239144,50,0b5cba04b62c,fedavg_fmnist_C100_dirichlet_a0.1
3,fedavg,fmnist,100,dirichlet,0.1,1,0,0,3.927029454088211,0.3431,0.6862,0.0,-0.0292,0.1704,0.6846,,71743200,239144,50,0b5cba04b62c,fedavg_fmnist_C100_dirichlet_a0.1
4,fedavg,fmnist,100,dirichlet,0.1,1,0,0,3.957853592967987,0.3246,0.6492,0.0,0.037,0.1704,0.6476,,95657600,239144,50,0b5cba04b62c,fedavg_fmnist_C100_dirichlet_a0.1
5,fedavg,fmnist,100,dirichlet,0.1,1,0,0,3.552551150035858,0.3488,0.6976,0.0,-0.0113999999999999,0.1704,0.696,,119572000,239144,50,0b5cba04b62c,fedavg_fmnist_C100_dirichlet_a0.1
6,fedavg,fmnist,100,dirichlet,0.1,1,0,0,3.240292818903923,0.412,0.824,0.0,-0.1263999999999999,0.1704,0.8223999999999999,,143486400,239144,50,0b5cba04b62c,fedavg_fmnist_C100_dirichlet_a0.1
